ID,Date_time,Pitch_angle,Hub_temperature,Generator_converter_speed,Generator_speed,Generator_bearing_1_temperature,Generator_bearing_2_temperature,Generator_stator_temperature,Gearbox_bearing_1_temperature,Gearbox_bearing_2_temperature,Gearbox_inlet_temperature,Gearbox_oil_sump_temperature,Nacelle_angle,Nacelle_temperature,Absolute_wind_direction,Outdoor_temperature,Grid_frequency,Grid_voltage,Rotor_speed,Rotor_bearing_temperature,Absolute_wind_direction_c,Nacelle_angle_c,TARGET
496130,35515.0,3.95,22.01,1788.33,1789.8,35.450001,37.84,74.75,66.870003,71.190002,48.25,58.139999,302.89999,18.360001,296.35999,10.4,49.990002,749.04999,17.040001,37.279999,296.35999,302.89999,2097.8
496136,35521.0,-0.059999999,22.99,1793.8101,1795.33,32.580002,35.869999,65.32,63.959999,70.309998,46.790001,55.889999,278.76001,18.49,284.56,12.53,49.98,740.96997,17.1,37.299999,284.56,278.76001,1636.7790000000002
496142,35527.0,-1.0,22.09,1772.4399,1773.96,31.299999,34.580002,60.470001,63.419998,70.489998,47.5,56.09,278.76001,19.1,280.54001,12.31,49.990002,728.63,16.889999,37.290001,280.54001,278.76001,1089.441
496148,35533.0,-1.0,22.0,1433.2,1434.2,34.330002,35.740002,59.939999,63.049999,67.529999,54.860001,56.57,298.51001,20.110001,287.29001,11.24,49.98,702.71002,13.64,37.299999,287.29001,298.51001,409.25598900000006
496154,35539.0,-1.0,22.0,1793.74,1795.28,37.360001,37.279999,61.310001,62.900002,70.93,46.66,56.279999,266.67999,19.84,260.09,11.53,50.0,709.73999,17.09,37.0,260.09,266.67999,1007.050967
496160,35545.0,-1.0,21.07,1792.84,1794.37,38.439999,36.959999,62.68,61.849998,70.339996,45.52,54.939999,249.12,19.98,251.17,11.17,50.009998,719.83002,17.09,37.07,251.17,249.12,962.5450110000002
496166,35551.0,-1.0,21.0,1779.11,1780.61,37.119999,36.830002,60.48,61.75,70.559998,46.759998,55.740002,235.95,19.879999,235.88,10.41,50.0,712.03998,16.950001,37.0,235.88,235.95,838.949033
496172,35557.0,-1.0,20.09,1780.72,1782.24,37.630001,36.310001,60.52,67.370003,71.830002,56.669998,58.150002,241.83,20.299999,245.78,10.33,50.029999,713.14001,16.969999,37.0,245.78,241.83,840.3900220000002
496178,35563.0,-1.0,20.0,1798.24,1799.91,36.849998,36.09,60.860001,61.639999,70.739998,45.889999,55.73,229.37,18.09,226.02,9.5799999,50.02,723.69,17.139999,36.630001,226.02,229.37,1153.208
496184,35569.0,-1.0,20.0,1797.22,1799.0,36.540001,35.200001,60.950001,61.360001,70.07,46.029999,54.450001,235.95,17.5,236.58,9.3800001,50.009998,717.88,17.129999,36.5,236.58,235.95,1010.647989
496190,35575.0,-1.0,20.0,1797.75,1799.5601,37.290001,36.400002,60.689999,61.66,70.809998,46.189999,55.75,235.95,18.0,237.92999,9.3299999,49.970001,718.48999,17.129999,36.439999,237.92999,235.95,1012.331022
496196,35581.0,-1.0,20.0,1798.16,1799.9399,34.09,34.23,63.580002,62.52,70.110001,45.099998,54.939999,246.92999,16.559999,252.84,9.0799999,49.98,736.59998,17.139999,36.240002,252.84,246.92999,1528.011
496202,35587.0,-1.0,19.040001,1798.22,1800.01,35.580002,34.27,62.459999,66.470001,71.120003,50.0,57.16,259.0,23.040001,251.75,9.0200005,49.990002,726.40002,17.139999,36.66,251.75,259.0,1215.006
496208,35593.0,-1.0,19.0,1798.1899,1799.98,38.209999,36.189999,63.630001,70.010002,72.279999,56.650002,58.740002,259.0,25.389999,253.03,9.1700001,49.990002,725.40997,17.139999,36.720001,253.03,259.0,1396.4838900000002
496214,35599.0,-1.0,18.950001,1497.1801,1498.47,39.689999,37.09,59.57,64.309998,68.040001,55.23,56.830002,259.0,26.65,248.13,8.6999998,50.02,694.14001,14.25,36.450001,248.13,259.0,456.2809890000001
496220,35605.0,-1.0,18.040001,1103.05,1103.65,40.060001,38.029999,60.310001,60.419998,64.769997,55.849998,57.549999,231.56,20.43,229.22,8.5600004,49.98,693.27002,10.48,34.619999,229.22,231.56,147.401
496226,35611.0,-1.0,18.0,1191.5,1192.21,44.330002,40.970001,63.549999,61.369999,65.410004,56.009998,57.869999,231.56,28.860001,232.12,8.9700003,49.990002,696.40002,11.33,34.189999,232.12,231.56,202.159
496232,35617.0,-1.0,18.0,1063.48,1064.02,40.740002,39.18,60.32,59.549999,62.290001,55.93,57.700001,231.56,27.110001,243.2,9.8500004,50.0,691.97998,10.1,33.450001,243.2,231.56,128.58
496238,35623.0,-1.0,18.0,1154.36,1155.0699,37.73,37.740002,58.080002,59.779999,63.540001,55.700001,57.720001,255.71001,24.469999,250.25999,11.26,49.98,692.03003,10.97,32.779999,250.25999,255.71001,182.216
496244,35629.0,-1.0,18.200001,1004.06,1004.51,44.709999,42.080002,64.790001,59.5,61.709999,55.830002,57.330002,255.71001,28.9,251.98,13.18,49.98,689.90002,9.54,32.709999,251.98,255.71001,97.8349978
496250,35635.0,-1.0,18.99,1036.1899,1036.6,42.470001,40.869999,61.560001,59.560001,62.119999,55.830002,57.470001,255.71001,29.48,246.44,14.36,49.98,688.92999,9.8400002,32.619999,246.44,255.71001,109.1869978
496256,35641.0,-1.0,19.0,1069.3,1069.6899,40.279999,40.049999,59.209999,60.369999,63.130001,56.32,58.09,255.71001,28.57,254.44,15.66,49.990002,692.67999,10.16,32.700001,254.44,255.71001,128.25
496262,35647.0,-1.0,20.0,1241.83,1242.5699,41.07,40.900002,60.509998,62.619999,66.389999,57.720001,59.5,268.42999,24.02,288.06,15.2,49.990002,690.10999,11.81,33.0,288.06,268.42999,240.47200000000004
496268,35653.0,32.02,20.0,354.44,353.70999,43.310001,40.959999,58.48,52.509998,56.209999,53.099998,55.080002,268.06,28.23,283.60001,15.0,49.98,687.12,3.3499999,31.959999,283.60001,268.06,5.6
496274,35659.0,-1.01,20.0,1303.2,1304.01,44.07,42.360001,63.830002,64.029999,67.660004,56.91,58.240002,273.26999,26.08,280.19,15.76,49.990002,702.73999,12.4,32.459999,280.19,273.26999,297.7379890000001
496280,35665.0,-1.01,20.02,1373.77,1374.71,45.220001,41.299999,63.07,61.57,66.529999,50.349998,57.150002,273.26999,28.959999,276.42999,15.0,49.990002,694.53003,13.07,33.84,276.42999,273.26999,341.3200110000001
496286,35671.0,-1.01,20.860001,1305.0699,1305.9,41.310001,39.639999,58.639999,62.990002,66.599998,56.59,58.290001,294.12,28.309999,287.88,14.75,49.990002,693.54999,12.41,33.810001,287.88,294.12,287.13400000000007
496292,35677.0,-1.01,21.0,1190.21,1190.86,47.09,41.990002,64.510002,56.73,62.610001,48.68,55.759998,294.12,28.690001,293.60001,14.31,49.970001,694.10999,11.31,34.130001,293.60001,294.12,203.193
496298,35683.0,-1.01,21.0,1060.71,1061.1899,43.200001,40.540001,60.439999,60.41,63.0,55.470001,57.110001,294.12,30.08,279.10001,13.72,49.98,687.79999,10.08,33.900002,279.10001,294.12,125.104
496304,35689.0,-1.01,21.0,1115.5601,1116.03,39.860001,39.080002,58.740002,59.900002,63.599998,55.57,57.439999,294.12,25.620001,287.31,13.54,49.990002,689.32001,10.6,33.34,287.31,294.12,155.156011
496310,35695.0,-1.01,21.469999,1263.48,1264.1801,47.349998,42.84,63.369999,64.120003,67.43,57.84,59.299999,294.12,33.349998,283.10001,13.75,50.0,689.96002,12.01,34.330002,283.10001,294.12,250.504
496316,35701.0,-1.01,21.85,1034.25,1034.62,43.09,40.84,60.200001,62.009998,64.690002,57.709999,59.389999,294.12,30.559999,300.03,13.17,50.009998,690.21997,9.8199997,34.200001,300.03,294.12,110.892
496322,35707.0,-1.01,21.99,1044.3101,1044.71,39.549999,39.209999,58.560001,60.889999,63.869999,57.27,59.150002,294.12,25.9,297.39999,12.97,50.02,689.60999,9.9200001,33.619999,297.39999,294.12,116.282
496328,35713.0,-1.01,22.0,1032.54,1032.91,46.279999,43.380001,64.919998,61.799999,63.939999,57.48,59.220001,294.12,29.290001,304.67999,13.0,49.990002,684.92999,9.8100004,33.830002,304.67999,294.12,110.0889978
496334,35719.0,-1.01,22.0,1051.35,1051.74,43.32,41.040001,61.32,60.990002,63.0,57.119999,58.709999,294.12,30.85,301.14001,13.0,50.0,690.91998,9.9899998,33.599998,301.14001,294.12,119.758
496340,35725.0,-1.01,22.0,942.08002,942.26001,39.43,38.48,58.419998,59.290001,61.57,56.639999,58.23,294.12,26.34,303.42999,12.74,49.990002,683.82001,8.9399996,33.130001,303.42999,294.12,64.2190011
496346,35731.0,44.98,21.99,90.699997,89.43,45.75,43.66,64.300003,55.220001,57.380001,55.290001,57.23,294.12,30.83,325.47,12.69,50.0,686.0,0.83999997,33.150002,325.47,294.12,-1.847
496352,35737.0,44.98,21.0,95.339996,94.040001,46.900002,43.470001,61.220001,51.099998,53.349998,52.810001,54.810001,294.12,30.879999,324.07999,12.61,50.0,685.39001,0.88999999,31.35,324.07999,294.12,-1.90200011
496358,35743.0,44.98,21.0,3.24,0.0,45.59,41.990002,58.48,47.740002,50.82,48.0,53.16,294.12,29.379999,336.63,12.94,50.009998,687.78998,0.0,29.860001,336.63,294.12,-1.33
496364,35749.0,44.98,21.040001,3.3199999,0.0,43.330002,40.91,56.25,44.650002,48.490002,45.619999,51.75,294.12,28.280001,186.11,14.48,49.990002,682.59003,0.0,28.549999,186.11,294.12,-1.3190000000000002
496370,35755.0,44.98,21.84,3.3099999,0.0,41.07,39.91,54.099998,42.389999,46.5,43.509998,50.080002,294.12,27.610001,245.39,15.91,49.990002,680.09998,0.0,27.65,245.39,294.12,-1.34099989
496376,35761.0,44.98,22.0,3.25,-0.0099999998,39.16,38.919998,52.060001,40.720001,44.810001,42.09,48.650002,294.12,27.379999,206.25,16.9,50.009998,681.69,0.0,26.870001,206.25,294.12,-1.33
496382,35767.0,44.98,22.0,13.36,10.46,37.68,37.950001,50.349998,39.91,44.049999,41.59,47.400002,268.88,27.92,302.76001,17.719999,50.0,685.65002,0.079999998,26.65,302.76001,268.88,-1.3630000000000002
496388,35773.0,44.98,22.08,3.05,0.0,36.669998,37.220001,48.77,39.950001,43.080002,41.439999,46.18,241.44,29.280001,195.27,20.34,50.0,682.17999,0.0,26.6,195.27,241.44,-1.308
496394,35779.0,44.98,23.0,3.9300001,0.99000001,36.189999,36.790001,47.259998,39.080002,42.43,40.59,45.349998,185.46001,30.08,157.96001,21.67,50.009998,689.39001,0.0,26.5,157.96001,185.46001,-1.374
496400,35785.0,44.98,23.98,27.91,25.92,35.900002,36.389999,45.93,38.5,41.830002,39.689999,44.169998,116.94,33.470001,224.46001,20.690001,50.0,691.38,0.23,26.5,224.46001,116.94,-3.4640000000000004
496406,35791.0,44.98,24.0,37.299999,35.419998,35.66,35.830002,44.799999,38.310001,41.279999,39.610001,43.200001,288.79999,30.0,257.39001,20.809999,50.0,687.66998,0.31999999,26.6,257.39001,288.79999,-1.55
496412,35797.0,44.98,24.879999,84.209999,83.220001,35.400002,35.119999,43.830002,40.049999,41.240002,41.540001,43.049999,99.849998,30.780001,124.62,21.92,50.009998,688.42999,0.79000002,26.889999,124.62,99.849998,-1.946
496418,35803.0,44.98,25.0,2.8299999,0.25,35.310001,35.299999,42.779999,39.060001,40.700001,39.380001,42.560001,99.849998,31.299999,213.58,22.48,50.0,686.27002,0.0,27.1,213.58,99.849998,-1.396
496424,35809.0,44.98,26.0,72.660004,71.639999,35.110001,35.310001,41.82,39.900002,40.75,40.259998,42.09,164.61,30.940001,155.25999,20.66,50.0,687.03003,0.68000001,27.299999,155.25999,164.61,-1.6490000000000002
496430,35815.0,44.98,26.0,18.049999,16.18,35.0,35.599998,40.91,39.259998,40.369999,38.799999,41.369999,163.92999,30.26,113.0,20.049999,50.009998,683.96002,0.1,27.360001,113.0,163.92999,-1.6929999999999998
496436,35821.0,44.98,26.0,50.330002,49.27,34.669998,35.799999,40.139999,38.259998,39.799999,37.77,40.720001,136.07001,29.5,126.24,19.41,49.990002,682.0,0.46000001,27.299999,126.24,136.07001,-1.418
496442,35827.0,44.98,26.0,100.16,99.18,34.189999,35.16,39.099998,38.990002,39.5,39.52,40.5,159.12,28.799999,156.59,18.01,50.009998,683.60999,0.94,27.17,156.59,159.12,-2.2650001100000003
496448,35833.0,44.98,26.0,130.28,129.28,33.66,33.630001,37.209999,39.119999,39.5,39.439999,40.290001,133.88,28.309999,138.85001,17.540001,50.009998,690.15997,1.23,27.299999,138.85001,133.88,-2.28700011
496454,35839.0,-1.0,26.0,926.96997,927.20001,33.919998,33.0,43.860001,47.639999,46.119999,41.57,42.650002,133.88,28.370001,118.55,17.190001,50.0,685.90997,8.8000002,28.440001,118.55,133.88,51.0079989
496460,35845.0,-1.0,26.0,1058.97,1059.41,39.709999,36.639999,53.779999,52.889999,53.700001,44.580002,45.5,107.54,30.5,109.05,16.879999,50.040001,692.83002,10.06,30.32,109.05,107.54,123.707
496466,35851.0,-1.0,26.0,1191.61,1192.25,45.48,41.669998,62.59,55.119999,56.27,47.0,47.959999,107.54,31.950001,117.98,15.82,50.0,691.78998,11.33,31.530001,117.98,107.54,201.499
496472,35857.0,-1.0,26.0,1337.77,1338.65,43.16,40.990002,59.400002,60.169998,62.630001,51.060001,52.16,107.54,30.9,122.71,15.67,50.009998,693.21997,12.73,32.720001,122.71,107.54,308.5510000000001
496478,35863.0,-1.0,26.0,1376.58,1377.52,49.740002,44.330002,64.769997,63.549999,65.93,54.77,55.77,127.29,34.23,123.61,16.110001,50.0,697.15997,13.1,33.939999,123.61,127.29,341.33098900000005
496484,35869.0,-1.0,26.0,1080.5699,1081.0699,45.43,41.939999,60.970001,60.439999,63.07,55.0,56.389999,127.29,33.220001,116.86,16.23,50.009998,688.59998,10.27,34.27,116.86,127.29,134.839
496490,35875.0,-1.0,25.959999,1033.74,1034.17,43.650002,41.07,61.25,59.82,62.220001,55.330002,56.959999,127.29,24.700001,131.99001,16.59,50.009998,682.60999,9.8199997,34.139999,131.99001,127.29,110.859
496496,35881.0,-1.0,25.690001,1144.88,1145.46,47.09,42.779999,62.560001,61.950001,64.93,56.470001,57.970001,127.29,34.450001,128.84,16.34,50.0,686.38,10.88,34.939999,128.84,127.29,171.491
496502,35887.0,-1.0,25.99,1105.1899,1105.71,43.759998,41.040001,60.91,61.34,64.900002,56.84,58.610001,127.29,24.959999,134.7,16.450001,50.0,690.57001,10.5,34.84,134.7,127.29,148.489989
496508,35893.0,-1.0,25.709999,1239.46,1240.1801,46.41,41.400002,61.880001,59.580002,64.449997,50.549999,57.18,127.29,30.120001,143.53999,16.879999,50.009998,687.85999,11.78,35.599998,143.53999,127.29,233.212
496514,35899.0,-1.0,25.26,1085.92,1086.4301,45.509998,41.220001,63.0,60.290001,63.75,55.549999,57.0,143.75999,25.9,147.47,17.16,50.0,686.21997,10.32,35.290001,147.47,143.75999,138.095
496520,35905.0,-1.0,25.200001,954.69,955.0,46.02,43.07,63.369999,59.77,61.360001,55.66,57.060001,162.42,32.75,158.94,17.190001,50.0,682.69,9.0600004,35.0,158.94,162.42,71.2699967
496526,35911.0,-1.0,25.360001,1140.59,1141.1899,41.75,41.700001,60.130001,58.799999,60.91,55.25,56.779999,162.42,31.059999,167.39999,18.59,50.0,685.51001,10.84,34.5,167.39999,162.42,173.702011
496532,35917.0,-1.0,25.99,928.96997,929.21002,40.59,41.330002,59.93,57.799999,59.549999,55.290001,56.790001,162.42,25.860001,166.17999,20.09,50.009998,688.97998,8.8199997,34.419998,166.17999,162.42,37.577000000000005
496538,35923.0,44.98,26.0,129.38,128.47,43.549999,43.41,57.509998,52.41,54.049999,53.439999,54.900002,156.92999,33.630001,160.28999,22.42,49.990002,689.57001,1.22,33.419998,160.28999,156.92999,-1.968
496544,35929.0,44.98,26.0,109.73,108.77,44.599998,42.66,54.09,50.599998,51.990002,52.150002,53.41,166.81,34.330002,174.95,23.059999,50.0,681.28003,1.03,32.389999,174.95,166.81,-1.968
496550,35935.0,44.98,26.23,122.65,121.62,44.110001,42.060001,51.68,49.41,50.59,51.02,52.099998,152.53999,34.52,156.34,23.940001,50.0,684.29999,1.15,31.700001,156.34,152.53999,-2.0229998900000004
496556,35941.0,-1.0,27.0,943.09998,943.21002,44.169998,42.779999,57.16,55.59,56.119999,51.849998,52.919998,178.88,35.41,167.78,24.299999,50.0,687.46997,8.9499998,32.490002,167.78,178.88,42.8349978
496562,35947.0,-1.0,27.549999,927.65002,927.72998,45.939999,44.099998,57.66,53.25,53.509998,51.290001,52.220001,178.88,36.209999,177.28,24.91,49.990002,692.28998,8.8000002,32.48,177.28,178.88,16.380000000000003
496568,35953.0,-1.0,28.0,926.71997,926.84003,43.990002,44.630001,62.450001,55.209999,55.349998,51.919998,53.099998,178.88,30.059999,174.34,23.93,49.990002,686.79999,8.79,33.610001,174.34,178.88,3.455
496574,35959.0,44.990002,29.0,59.59,58.650002,43.259998,44.529999,57.919998,50.16,51.43,48.950001,51.990002,178.88,34.5,160.88,23.16,49.990002,687.75,0.56,33.349998,160.88,178.88,-1.35200011
496580,35965.0,44.990002,29.0,153.62,152.64,43.799999,44.48,54.869999,48.529999,49.610001,49.669998,50.639999,158.03,35.060001,152.0,21.530001,49.990002,688.04999,1.4400001,32.5,152.0,158.03,-2.045
496586,35971.0,-1.0,29.0,926.94,927.07001,45.889999,45.23,62.259998,54.740002,54.52,51.09,52.040001,133.88,35.220001,139.14999,20.790001,50.0,692.92999,8.8000002,33.5,139.14999,133.88,29.09600110000001
496592,35977.0,-1.0,29.0,960.57001,960.73999,41.25,42.200001,59.119999,55.5,56.299999,51.450001,52.630001,153.64,31.940001,142.89,20.299999,50.02,686.27002,9.1199999,34.139999,142.89,153.64,77.17699999999999
496598,35983.0,-1.0,29.0,1159.99,1160.4301,47.150002,44.84,64.690002,59.029999,61.389999,53.240002,54.18,153.64,31.299999,141.95,20.23,50.009998,695.03003,11.02,34.869999,141.95,153.64,182.985989
496604,35989.0,-1.0,29.0,1218.34,1219.0,47.130001,44.189999,62.060001,62.380001,65.260002,55.5,56.84,153.64,35.950001,149.02,20.32,50.029999,694.46997,11.58,36.02,149.02,153.64,219.308
496610,35995.0,-1.0,29.0,1139.7,1140.26,42.299999,41.549999,58.950001,60.900002,64.190002,55.970001,57.349998,153.64,30.77,168.78,20.370001,50.040001,695.58002,10.83,35.939999,168.78,153.64,168.35601100000002
496616,36001.0,-1.0,29.0,992.34998,992.71997,46.950001,44.23,63.990002,61.880001,64.410004,56.790001,58.43,173.39,29.92,178.39999,20.93,50.009998,692.33002,9.4200001,36.400002,178.39999,173.39,89.5409978
496622,36007.0,-1.0,29.0,926.71002,926.97998,45.650002,44.419998,63.27,58.709999,59.639999,56.490002,57.779999,173.39,34.75,184.55,20.6,50.0,688.98999,8.8000002,36.27,184.55,173.39,12.277
496628,36013.0,-1.0,29.0,926.75,927.01001,41.860001,41.919998,59.59,57.82,58.709999,56.07,57.310001,173.39,32.080002,192.81,20.389999,49.98,690.01001,8.8000002,35.98,192.81,173.39,-7.402000220000001
496634,36019.0,44.990002,29.0,111.18,110.19,46.130001,46.139999,64.25,53.450001,55.189999,52.57,55.889999,174.22,26.18,177.59,19.790001,49.990002,687.82001,1.04,35.080002,177.59,174.22,-5.180000220000001
496640,36025.0,44.990002,28.0,137.71001,136.64,40.740002,42.5,58.720001,49.310001,50.720001,51.709999,53.18,139.37,26.52,130.21001,19.209999,50.02,681.63,1.29,33.099998,130.21001,139.37,-1.979
496646,36031.0,44.990002,28.0,95.669998,94.459999,40.099998,39.349998,53.099998,48.869999,49.900002,50.77,52.029999,137.03999,30.959999,96.860001,19.309999,50.040001,683.46997,0.88999999,32.700001,96.860001,137.03999,-2.353
496652,36037.0,44.990002,28.0,144.32001,143.17999,40.099998,37.509998,48.689999,48.439999,49.279999,50.080002,51.150002,111.93,31.950001,111.39,20.030001,50.0,678.82001,1.35,32.380001,111.39,111.93,-1.99
496658,36043.0,-1.0,28.0,983.59003,983.96002,41.73,38.41,53.900002,55.939999,56.580002,51.470001,52.650002,111.93,33.5,98.410004,21.139999,50.009998,689.67999,9.3400002,33.360001,98.410004,111.93,87.55
496664,36049.0,-1.0,28.98,1037.11,1037.46,47.189999,43.82,63.549999,58.740002,59.740002,53.110001,54.27,111.93,35.349998,113.87,21.209999,50.0,687.15997,9.8500004,34.34,113.87,111.93,112.718
496670,36055.0,-1.0,29.0,926.71997,926.85999,42.18,42.150002,60.0,55.959999,56.32,53.150002,54.259998,111.93,32.799999,121.49,22.540001,50.0,683.82001,8.79,34.59,121.49,111.93,0.914000011
496676,36061.0,44.990002,29.0,96.739998,95.709999,42.669998,44.560001,61.959999,53.209999,54.740002,51.939999,53.970001,130.55,27.92,111.1,24.02,50.009998,690.78998,0.91000003,34.720001,111.1,130.55,-4.894000000000001
496682,36067.0,44.990002,29.059999,100.24,99.139999,41.200001,43.150002,57.209999,49.130001,50.32,50.630001,51.860001,91.07,32.880001,93.779999,26.91,50.0,685.34998,0.94,33.389999,93.779999,91.07,-2.012
496688,36073.0,44.990002,30.0,99.510002,98.449997,41.639999,42.400002,53.470001,48.439999,49.389999,49.799999,50.950001,97.800003,35.509998,89.220001,27.709999,50.0,678.15997,0.93000001,32.830002,89.220001,97.800003,-2.089
496694,36079.0,44.990002,30.1,66.290001,65.160004,42.41,42.689999,51.029999,47.990002,48.799999,48.91,50.119999,99.849998,36.950001,109.22,29.73,50.0,679.26001,0.61000001,32.709999,109.22,99.849998,-1.638
496700,36085.0,44.990002,31.0,90.339996,89.379997,42.700001,43.200001,49.48,47.279999,48.220001,48.369999,49.369999,101.68,37.82,110.27,29.870001,49.98,681.65997,0.85000002,32.799999,110.27,101.68,-2.1220000000000003
496706,36091.0,-1.0,31.0,926.78998,926.96997,43.419998,43.580002,51.209999,52.84,52.459999,49.66,50.450001,93.269997,38.360001,98.889999,29.67,50.0,689.15002,8.8000002,33.59,98.889999,93.269997,6.82100011
496712,36097.0,-1.0,31.0,930.34998,930.44,48.040001,48.369999,63.950001,56.25,55.82,51.259998,52.110001,80.099998,40.16,66.919998,28.540001,49.990002,688.88,8.8299999,35.349998,66.919998,80.099998,53.086997800000006
496718,36103.0,-1.0,31.0,1008.14,1008.33,43.529999,45.349998,60.02,57.950001,58.259998,52.509998,53.580002,54.849998,36.599998,57.439999,28.809999,50.0,684.87,9.5699997,36.240002,57.439999,54.849998,98.825
496724,36109.0,-1.0,31.620001,1302.99,1303.49,43.639999,45.209999,60.419998,62.259998,65.040001,55.18,56.459999,54.849998,32.759998,66.019997,25.58,49.98,696.13,12.39,37.060001,66.019997,54.849998,280.98501100000004
496730,36115.0,-1.0,31.99,1286.48,1286.97,46.799999,46.360001,63.23,64.75,67.389999,57.98,59.290001,54.849998,32.830002,67.459999,24.450001,49.990002,691.62,12.23,38.099998,67.459999,54.849998,268.36800000000005
496736,36121.0,-1.0,32.0,1413.2,1413.87,47.580002,44.330002,62.849998,61.59,65.599998,51.150002,56.630001,54.849998,34.41,71.540001,23.07,50.07,694.28998,13.44,38.700001,71.540001,54.849998,375.7059890000001
496742,36127.0,-1.0,31.389999,1147.6801,1148.01,43.580002,42.549999,59.43,61.23,64.150002,55.630001,57.07,73.510002,32.919998,77.760002,21.84,50.029999,692.37,10.9,38.700001,77.760002,73.510002,173.547989
